playerID,year,stint,tmID,GP,oRebounds,dRebounds,dq,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostDQ,ft%,fg%,three%,gs%,Postft%,Postfg%,Postthree%,Postgs%,efg%,ts%,ppg,rpg,apg,spg,bpg,eff,pp36,defensive_prowess,defensive_discipline,mpg,pos,college,playoff,confID,playoff_progression,height,weight,award_count
38,1,0,566,32,0.59,2.38,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.36,0.28,1.0,0.0,0.0,0.0,0.0,0.86,1.06,4.78,2.97,2.78,1.28,0.19,-142.0,6.84,38.4,9.94,24.88,1,578,0,697,0,67.0,145,0
38,2,0,566,31,0.87,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.33,0.32,1.0,0.0,0.0,0.0,0.0,0.84,1.02,4.94,2.84,3.32,1.9,0.19,-137.81,6.84,40.599999999999994,9.94,25.42,1,578,0,697,0,67.0,145,0
38,3,0,566,27,0.26,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.41,0.42,0.7,0.0,0.0,0.0,0.0,1.06,1.14,3.11,1.22,1.63,0.81,0.11,-66.12,7.2,18.9,5.62,15.59,1,578,0,697,0,67.0,145,0
38,4,0,559,31,0.29,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.33,0.38,0.0,0.0,0.0,0.0,0.0,0.82,0.96,1.87,0.84,1.03,0.45,0.03,-54.78,8.280000000000001,10.3,3.22,8.13,1,578,0,697,0,67.0,145,0
38,5,0,559,34,0.18,0.59,0.0,13.88,2.75,0.38,1.62,2.0,1.38,1.0,0.12,1.12,1.5,0.0,0.69,0.4,0.42,0.0,0.75,0.47,0.43,0.0,0.98,1.08,2.32,0.76,0.85,1.12,0.06,-65.89,7.92,17.6,4.36,10.53,1,578,1,697,4,67.0,145,0
38,6,0,564,31,0.39,1.65,0.0,38.0,6.75,0.25,2.0,2.25,2.75,1.75,0.25,2.5,3.0,0.0,0.55,0.39,0.38,1.0,0.71,0.32,0.43,1.0,1.04,1.06,6.26,2.03,2.58,1.94,0.0,-157.19,7.92,35.8,7.74,28.16,1,578,1,698,2,67.0,145,0
38,7,0,564,34,0.29,1.97,0.0,31.0,4.5,0.0,3.0,3.0,1.0,0.5,0.0,0.0,3.5,0.0,0.72,0.41,0.31,1.0,0.67,0.2,0.33,1.0,1.0,1.08,6.56,2.26,2.32,2.09,0.03,-164.74,7.92,40.9,7.42,29.38,1,578,1,698,1,67.0,145,0
38,8,0,564,34,0.44,1.76,0.0,35.83,7.33,0.83,1.83,2.67,3.17,1.83,0.0,1.33,2.83,0.17,0.68,0.44,0.37,1.0,0.83,0.3,0.29,1.0,1.1,1.12,5.29,2.21,2.71,1.65,0.06,-132.07999999999998,7.2,34.7,8.3,26.5,1,578,1,698,2,67.0,145,1
38,9,0,564,30,0.4,1.87,0.0,31.33,6.67,1.33,1.0,2.33,2.33,1.0,0.0,0.33,2.67,0.0,0.61,0.41,0.34,1.0,1.0,0.29,0.28,1.0,1.0,1.02,5.83,2.27,2.17,1.97,0.13,-127.63,7.2,39.7,7.2,29.2,1,578,1,698,1,67.0,145,0
38,10,0,564,34,0.35,1.97,0.0,22.4,5.3,0.5,1.8,2.3,2.0,1.2,0.1,1.1,2.5,0.0,0.67,0.38,0.35,0.94,0.7,0.34,0.31,1.0,0.96,1.02,6.15,2.32,2.85,1.82,0.24,-165.62,8.64,40.300000000000004,7.3,25.32,1,578,1,698,3,67.0,145,0
39,1,0,558,17,0.18,0.12,0.0,2.67,1.33,0.0,0.0,0.0,0.67,0.0,0.0,0.67,0.0,0.0,0.85,0.17,0.33,0.0,0.0,1.0,0.0,0.0,0.44,0.8,1.12,0.29,0.65,0.18,0.0,-26.759999999999998,10.080000000000002,2.9,2.48,4.06,1,578,1,698,3,67.0,139,0
40,5,0,560,24,0.21,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.36,0.31,0.38,0.0,0.0,0.0,0.0,0.9,0.98,6.62,1.17,1.67,0.88,0.29,-120.37,12.24,21.200000000000003,5.84,19.38,5,578,0,697,0,74.0,168,0
40,7,0,560,32,0.31,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.42,0.35,0.69,0.0,0.0,0.0,0.0,1.02,1.08,11.28,2.06,1.5,0.81,0.38,-218.97,17.28,29.4,6.0,23.47,5,578,0,697,0,74.0,168,0
41,3,0,559,32,0.53,2.06,0.0,36.5,14.0,0.0,0.0,0.0,6.0,2.5,0.0,2.5,3.0,0.0,0.91,0.4,0.4,1.0,1.0,0.41,0.27,1.0,0.96,1.08,14.41,2.59,5.97,1.72,0.09,-318.22,14.76,38.8,9.82,35.03,1,571,1,697,1,69.0,150,0
41,4,0,559,34,0.65,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.42,0.35,1.0,0.0,0.0,0.0,0.0,0.98,1.06,12.35,3.32,6.5,1.41,0.03,-307.39,13.32,41.2,9.24,33.41,1,571,0,697,0,69.0,150,0
41,5,0,559,34,0.65,2.47,0.0,29.12,8.5,0.62,2.62,3.25,5.25,1.5,0.0,2.0,1.62,0.0,0.86,0.46,0.44,1.0,0.76,0.38,0.3,1.0,1.12,1.2,12.91,3.12,5.41,1.5,0.15,-250.91,14.040000000000001,41.2,7.94,33.41,1,571,1,697,4,69.0,150,0
41,6,0,559,30,0.7,1.7,0.0,34.33,9.0,0.33,1.33,1.67,4.33,1.0,0.0,1.33,2.0,0.0,0.86,0.44,0.44,1.0,0.88,0.27,0.13,1.0,1.04,1.12,12.13,2.4,5.87,0.97,0.2,-239.43,12.959999999999999,28.700000000000003,8.86,34.0,1,571,1,697,1,69.0,150,0
41,7,0,559,34,0.71,2.29,0.03,35.33,12.67,1.0,1.67,2.67,3.33,0.33,0.67,2.33,1.0,0.0,0.87,0.41,0.37,1.0,0.62,0.36,0.33,1.0,1.0,1.08,11.44,3.0,4.76,1.79,0.15,-271.86,13.32,42.400000000000006,8.7,31.32,1,571,1,697,1,69.0,150,1
41,8,0,559,29,0.28,1.69,0.0,35.5,16.5,0.0,2.0,2.0,5.0,2.0,0.0,3.0,2.0,0.0,0.85,0.43,0.34,1.0,1.0,0.46,0.58,1.0,1.02,1.06,10.45,1.97,4.93,1.48,0.28,-209.89,11.88,34.5,7.8,31.69,1,571,1,697,1,69.0,150,0
41,9,0,559,33,0.42,2.12,0.0,37.0,19.67,0.0,2.33,2.33,3.0,1.33,0.0,2.0,1.0,0.0,0.87,0.44,0.34,1.0,1.0,0.46,0.29,1.0,1.0,1.08,14.09,2.55,5.12,1.18,0.09,-293.97,15.12,33.9,9.04,33.67,1,571,1,697,1,69.0,150,0
41,10,0,559,31,0.39,2.13,0.0,36.33,11.33,0.33,3.33,3.67,4.0,1.33,0.0,2.33,1.67,0.0,0.85,0.41,0.36,1.0,0.88,0.33,0.42,1.0,0.96,1.0,12.81,2.52,5.77,1.52,0.1,-287.28,12.959999999999999,37.400000000000006,8.46,35.52,1,571,1,697,1,69.0,150,0
42,5,0,561,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.66,0.5,0.0,0.0,0.0,0.0,-2.5,5.3999999999999995,0.0,1.0,3.25,3,599,0,698,0,76.0,175,0
43,10,0,552,33,1.24,2.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.38,0.0,0.24,0.0,0.0,0.0,0.0,0.76,0.88,2.94,3.24,0.18,0.39,0.82,-90.43,8.280000000000001,32.1,4.78,12.97,3,592,0,698,0,77.0,188,0
44,1,0,563,32,0.72,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.38,0.21,1.0,0.0,0.0,0.0,0.0,0.82,0.9,4.75,2.88,3.06,1.81,0.03,-143.47,6.84,40.0,8.5,25.62,1,600,0,698,0,63.0,124,0
44,2,0,563,32,1.34,2.59,0.0,31.67,4.67,2.33,3.0,5.33,3.67,1.67,0.33,1.33,2.33,0.0,0.77,0.37,0.15,1.0,0.0,0.39,0.0,1.0,0.76,0.86,5.62,3.94,3.84,2.56,0.06,-162.98000000000002,6.84,52.199999999999996,7.5,29.56,1,600,1,698,1,63.0,124,1
44,3,0,563,32,1.28,2.56,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0.88,4.78,3.84,4.28,1.84,0.16,-121.1,6.12,45.599999999999994,6.68,28.09,1,600,0,698,0,63.0,124,0
44,4,0,552,34,0.47,1.03,0.0,7.25,2.0,0.25,0.25,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.67,0.35,0.33,0.0,0.0,0.4,0.0,0.0,0.72,0.76,1.62,1.5,1.35,0.59,0.06,-59.88,5.3999999999999995,16.8,3.0,10.97,1,600,1,698,2,63.0,124,0
44,5,0,552,31,0.42,0.74,0.0,9.12,1.12,0.25,1.12,1.38,0.88,0.5,0.0,0.75,1.5,0.0,0.75,0.46,0.0,0.13,0.0,0.29,1.0,0.0,0.92,0.96,1.77,1.16,1.52,0.61,0.0,-40.94,5.76,13.5,3.22,11.19,1,600,1,698,3,63.0,124,0
45,1,0,557,20,0.05,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.4,0.29,0.0,0.0,0.0,0.0,0.0,0.96,0.98,2.6,0.45,0.15,0.4,0.05,-41.35,14.040000000000001,8.5,2.2,6.65,1,601,1,697,1,69.0,130,0
45,2,0,557,11,0.09,0.73,0.0,3.5,3.0,0.0,1.0,1.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.45,0.53,0.0,0.5,0.5,0.5,0.0,1.18,1.18,3.09,0.82,0.55,0.55,0.09,-21.9,16.919999999999998,13.600000000000001,3.1,6.55,1,601,1,697,2,69.0,130,0
46,7,0,555,24,0.29,0.54,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.81,0.26,0.08,0.0,0.0,0.0,0.0,0.0,0.54,0.8,2.25,0.83,1.5,0.75,0.0,-58.67,10.799999999999999,12.9,4.5,7.54,1,602,1,698,1,68.0,163,0
46,8,0,555,30,0.43,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.32,0.22,0.03,0.0,0.0,0.0,0.0,0.7,0.86,3.57,2.1,1.6,0.73,0.17,-107.83,9.0,25.7,6.14,14.0,1,602,0,698,0,68.0,163,0
46,9,0,555,26,0.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.32,0.44,0.85,0.0,0.0,0.0,0.0,0.78,0.88,3.81,1.58,2.81,0.73,0.08,-107.99,6.4799999999999995,18.1,7.76,20.65,1,602,0,698,0,68.0,163,0
46,10,0,555,16,0.12,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.29,0.33,0.0,0.0,0.0,0.0,0.0,0.7,0.84,1.5,0.62,0.75,0.44,0.0,-29.689999999999998,9.36,9.399999999999999,3.12,5.69,1,602,1,698,1,68.0,163,0
47,4,0,554,16,0.06,0.06,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.7,0.25,0.12,0.12,0.0,0.0,-6.51,3.96,0.6,0.62,2.31,2,603,1,697,1,73.0,163,0
47,5,0,554,13,0.92,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.38,0.0,0.23,0.0,0.0,0.0,0.0,0.76,0.92,3.38,1.62,0.38,0.08,0.0,-28.54,10.080000000000002,7.7,2.62,11.92,2,603,0,697,0,73.0,163,0
48,9,0,568,26,0.62,1.85,0.0,21.17,4.5,0.5,1.0,1.5,3.0,0.83,0.0,1.33,3.17,0.0,0.73,0.28,0.28,0.65,0.25,0.25,0.32,1.0,0.7,0.78,4.08,2.46,3.46,0.96,0.04,-150.0,6.84,28.5,7.92,21.23,1,583,1,697,2,62.0,130,0
48,10,0,568,33,0.33,0.67,0.0,3.67,0.0,0.0,0.33,0.33,0.0,0.0,0.0,0.33,1.0,0.0,0.85,0.31,0.22,0.09,0.0,0.0,0.0,0.0,0.7,0.78,2.15,1.0,1.39,0.45,0.03,-83.97999999999999,7.2,11.5,3.76,10.7,1,583,1,697,2,62.0,130,0
49,10,0,557,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.5,0.0,0.0,0.25,0.0,-0.25,7.92,2.5,1.0,2.25,1,604,0,697,0,69.0,149,0
50,1,0,557,29,1.45,2.21,0.0,35.0,19.5,2.0,2.5,4.5,3.5,2.0,0.0,2.5,3.0,0.0,0.76,0.36,0.31,1.0,1.0,0.38,0.29,1.0,0.86,0.94,13.1,3.66,1.97,1.17,0.03,-280.07,15.84,34.1,7.24,29.93,1,604,1,697,1,69.0,150,0
50,2,0,557,31,1.1,1.9,0.0,24.2,11.0,2.0,2.4,4.4,1.8,0.8,0.0,2.0,2.2,0.0,0.69,0.34,0.36,0.0,0.92,0.39,0.39,0.0,0.86,0.92,7.16,3.0,1.77,0.9,0.03,-185.14,13.68,28.4,6.06,18.77,1,604,1,697,2,69.0,150,0
50,3,0,557,32,0.97,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.4,0.33,0.03,0.0,0.0,0.0,0.0,0.92,1.0,10.91,2.94,1.16,1.41,0.06,-230.52,16.919999999999998,34.4,6.82,23.03,1,604,0,697,0,69.0,150,0
50,4,0,557,33,0.45,1.27,0.0,15.17,2.5,0.33,1.33,1.67,1.0,0.33,0.0,0.83,1.67,0.0,0.77,0.31,0.19,0.0,0.0,0.21,0.25,0.0,0.74,0.8,4.52,1.73,1.06,1.0,0.06,-138.63,10.44,23.3,4.42,15.79,1,604,1,697,2,69.0,150,0
50,5,0,557,34,0.5,0.94,0.0,8.83,1.5,0.17,0.5,0.67,0.5,0.67,0.0,0.5,0.5,0.0,0.74,0.37,0.41,0.12,0.75,0.17,0.0,0.0,0.94,0.98,4.71,1.44,0.91,0.68,0.0,-109.26,12.24,16.200000000000003,3.52,13.79,1,604,1,697,2,69.0,150,0
51,7,0,561,34,0.21,1.24,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.4,0.22,0.15,0.0,0.0,0.0,0.0,0.86,1.0,5.68,1.44,2.15,1.03,0.24,-184.46,11.16,25.0,9.58,18.06,1,605,0,698,0,67.0,132,0
51,9,0,564,32,0.22,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.29,0.21,0.03,0.0,0.0,0.0,0.0,0.68,0.76,2.31,0.97,0.84,0.47,0.12,-95.28999999999999,8.280000000000001,13.4,5.56,10.16,1,605,1,698,1,67.0,132,0
52,3,0,567,22,0.73,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.48,0.0,0.27,0.0,0.0,0.0,0.0,0.96,1.04,4.77,1.68,1.05,0.55,0.0,-61.95,12.24,15.0,4.82,13.91,1,578,0,697,0,68.0,145,0
53,10,0,567,34,2.06,3.71,0.0,16.91,8.82,1.55,2.73,4.27,0.27,0.45,0.55,0.64,1.18,0.0,0.81,0.46,0.15,0.0,0.83,0.49,0.0,0.0,0.92,1.1,11.21,5.76,0.38,0.68,0.74,-195.23000000000002,19.080000000000002,51.2,6.12,21.29,1,604,1,697,4,76.0,136,1
54,8,0,558,6,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.17,0.0,0.0,0.0,0.0,0.9,0.9,1.5,0.33,0.17,0.0,0.0,-9.0,8.64,3.3000000000000003,1.34,6.17,1,606,1,698,1,67.0,145,0
55,2,0,565,21,0.48,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.34,0.31,0.0,0.0,0.0,0.0,0.0,0.86,0.98,3.57,1.24,0.67,0.52,0.1,-55.9,11.88,13.799999999999999,4.58,10.95,2,578,0,698,0,73.0,172,0
56,6,0,565,33,1.27,1.76,0.0,18.0,7.5,2.0,1.5,3.5,1.0,0.0,0.0,1.5,2.5,0.0,0.55,0.46,0.0,0.06,0.83,0.28,0.0,0.0,0.92,0.96,6.88,3.03,0.42,0.55,0.39,-180.73000000000002,18.0,27.0,7.88,13.79,4,591,1,698,1,78.0,210,0
56,7,0,565,34,1.24,2.21,0.03,12.3,5.0,0.8,2.0,2.8,0.6,0.8,0.4,1.8,2.7,0.0,0.62,0.41,0.0,0.03,0.55,0.42,0.0,0.0,0.82,0.88,4.29,3.44,0.76,0.32,0.32,-146.87,14.76,28.5,8.0,10.56,4,591,1,698,4,78.0,210,0
56,8,0,565,31,1.74,3.61,0.06,15.45,7.0,1.91,3.55,5.45,0.45,0.27,0.73,1.82,2.64,0.0,0.67,0.45,0.0,0.65,0.71,0.47,0.0,0.0,0.9,0.96,6.68,5.35,0.52,0.45,0.52,-171.48000000000002,13.68,45.8,9.88,17.58,4,591,1,698,3,78.0,210,0
56,9,0,565,33,1.45,3.64,0.03,20.0,8.56,2.22,3.11,5.33,1.0,0.44,0.56,1.89,2.44,0.0,0.74,0.41,0.0,0.3,0.65,0.5,0.0,1.0,0.82,0.96,8.94,5.09,0.82,0.42,0.73,-217.0,18.0,47.9,8.36,17.88,4,591,1,698,4,78.0,210,0
56,10,0,565,28,2.36,3.61,0.0,19.2,9.6,2.4,4.4,6.8,1.4,0.8,1.4,2.4,2.0,0.0,0.65,0.53,0.0,0.07,0.57,0.54,0.0,0.0,1.06,1.1,9.0,5.96,1.46,0.68,0.64,-150.26,18.0,49.3,9.28,18.0,4,591,1,698,2,78.0,210,0
57,1,0,561,22,0.73,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.39,0.0,0.14,0.0,0.0,0.0,0.0,0.78,0.88,2.32,1.55,0.23,0.23,0.0,-48.67,9.0,10.5,3.72,9.23,2,607,0,698,0,74.0,169,0
57,2,0,564,23,0.91,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.98,5.52,3.35,0.3,0.39,0.57,-82.87,13.32,33.9,4.08,14.83,2,607,0,698,0,74.0,169,0
58,2,0,561,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1,595,1,698,3,70.0,139,0
59,1,0,567,28,1.43,2.54,0.0,26.0,11.0,0.0,4.5,4.5,0.5,0.5,0.5,1.5,2.5,0.0,0.8,0.51,0.32,0.82,0.79,0.38,0.25,1.0,1.08,1.22,7.54,3.96,1.75,1.07,0.21,-104.47,10.44,38.199999999999996,8.86,25.89,2,578,1,697,1,73.0,177,0
60,2,0,563,29,0.34,1.38,0.0,35.67,11.33,0.33,3.0,3.33,2.33,0.67,0.0,1.0,1.67,0.0,0.81,0.41,0.39,1.0,0.83,0.36,0.3,1.0,0.9,0.98,12.66,1.72,2.17,0.97,0.14,-233.34,15.48,24.8,6.68,29.31,1,608,1,698,1,67.0,136,0
60,3,0,563,30,0.23,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.36,0.32,0.77,0.0,0.0,0.0,0.0,0.78,0.9,8.77,1.37,1.53,0.87,0.13,-208.33,12.24,21.299999999999997,5.34,25.43,1,608,0,698,0,67.0,136,0
60,4,0,559,34,0.56,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.41,0.44,1.0,0.0,0.0,0.0,0.0,0.9,0.94,8.24,1.65,2.03,0.91,0.06,-195.11,10.44,20.6,5.58,28.68,1,608,0,697,0,67.0,136,0
61,4,0,564,30,0.37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.37,0.36,0.07,0.0,0.0,0.0,0.0,0.96,1.04,6.2,1.37,1.03,0.7,0.13,-134.57,12.959999999999999,18.3,4.4,17.4,1,585,0,698,0,69.0,150,0
61,5,0,564,26,0.38,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.34,0.36,0.0,0.0,0.0,0.0,0.0,0.88,0.9,4.0,1.31,1.58,0.27,0.04,-100.8,9.36,12.3,4.76,15.31,1,585,0,698,0,69.0,150,0
61,6,0,564,6,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.2,1.2,1.0,0.33,0.5,0.17,0.0,-4.0,9.36,5.0,1.34,3.83,1,585,1,698,2,69.0,150,0
61,7,0,569,15,0.27,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.27,0.27,0.13,0.0,0.0,0.0,0.0,0.74,0.76,3.2,1.47,1.73,0.67,0.0,-57.93,6.84,18.700000000000003,4.0,16.8,1,585,0,698,0,69.0,150,0
62,1,0,565,32,1.12,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.36,0.25,0.22,0.0,0.0,0.0,0.0,0.72,0.92,5.88,2.75,2.25,0.75,0.16,-177.21,10.799999999999999,25.299999999999997,9.06,19.34,5,609,0,698,0,69.0,163,0
62,2,0,565,32,0.97,2.19,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.37,0.38,0.44,0.0,0.0,0.0,0.0,0.82,0.92,7.41,3.16,2.72,1.03,0.22,-213.46,10.799999999999999,34.4,9.44,25.0,5,609,0,698,0,69.0,163,0
62,3,0,565,28,1.04,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.33,0.5,0.25,0.0,0.0,0.0,0.0,0.7,0.8,4.11,2.93,2.07,0.89,0.25,-146.75,7.56,30.4,9.5,19.61,5,609,0,698,0,69.0,163,0
62,4,0,567,34,0.85,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.27,0.0,0.18,0.0,0.0,0.0,0.0,0.54,0.68,3.47,2.09,1.82,0.88,0.21,-157.53,8.280000000000001,23.2,5.36,15.41,5,609,0,697,0,69.0,163,0
62,7,0,554,4,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.68,1.0,1.0,0.25,0.25,0.0,-3.5,5.040000000000001,10.0,2.0,7.0,5,609,1,697,1,69.0,163,0
63,3,0,555,18,0.22,0.44,0.0,7.5,3.0,0.0,0.5,0.5,0.5,1.0,0.0,0.0,1.5,0.0,1.0,0.34,0.09,0.0,0.0,0.5,0.0,0.0,0.72,0.78,1.56,0.67,0.33,0.28,0.0,-25.16,9.36,7.199999999999999,1.66,6.0,1,591,1,698,0,70.0,134,0
63,4,0,555,27,0.22,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.33,0.3,0.0,0.0,0.0,0.0,0.0,0.8,0.82,2.22,1.19,1.04,0.48,0.04,-66.03,7.92,14.8,3.34,9.96,1,591,0,698,0,70.0,134,0
63,5,0,555,26,0.35,1.58,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.4,0.46,0.0,0.0,1.0,1.0,0.0,0.94,1.06,4.0,1.92,1.62,0.5,0.08,-80.88,10.080000000000002,21.5,4.16,14.27,1,591,1,698,1,70.0,134,0
63,7,0,558,16,0.12,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.3,0.25,0.0,0.0,0.0,0.0,0.0,0.64,0.86,1.25,0.5,0.56,0.12,0.0,-15.57,12.24,5.0,1.24,3.62,1,591,0,698,0,70.0,134,0
63,9,0,568,32,0.25,1.59,0.0,8.0,3.5,0.25,0.0,0.25,0.5,0.0,0.0,0.25,0.25,0.0,0.91,0.36,0.34,0.53,1.0,0.43,0.33,0.75,0.86,0.98,4.94,1.84,2.06,0.59,0.0,-126.57,10.799999999999999,21.9,5.0,16.56,1,591,1,697,2,70.0,134,0
63,10,0,552,34,0.26,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.38,0.33,0.0,0.0,0.0,0.0,0.0,0.92,0.98,3.82,1.62,1.12,0.38,0.09,-101.97,11.88,18.2,3.76,11.56,1,591,0,698,0,70.0,134,0
64,1,0,562,30,1.8,2.33,0.0,27.83,10.5,3.17,2.5,5.67,1.67,2.83,0.33,2.83,2.83,0.0,0.85,0.5,0.5,0.73,0.88,0.47,0.0,1.0,1.0,1.14,8.43,4.13,1.47,1.27,0.43,-149.26999999999998,13.32,40.300000000000004,9.34,22.63,2,610,1,698,2,74.0,175,0
64,2,0,562,30,1.63,2.77,0.03,20.67,8.33,0.67,2.0,2.67,1.67,1.33,0.67,1.0,3.0,0.0,0.73,0.52,1.0,0.8,0.83,0.67,0.0,0.33,1.04,1.12,8.3,4.4,1.23,1.47,0.33,-132.26999999999998,11.88,45.7,7.34,25.33,2,610,1,698,1,74.0,175,0
64,3,0,562,28,1.04,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.4,0.0,0.07,0.0,0.0,0.0,0.0,0.8,0.92,4.0,2.68,0.96,0.75,0.29,-103.32,8.64,26.8,6.64,16.71,2,610,0,698,0,74.0,175,0
64,4,0,561,34,1.0,1.44,0.03,23.0,3.5,1.5,2.5,4.0,2.0,1.0,0.0,2.0,2.0,0.0,0.83,0.46,0.0,0.15,0.5,0.43,0.0,0.5,0.92,1.0,3.68,2.44,0.47,0.85,0.29,-94.27000000000001,9.36,25.9,7.24,14.21,2,610,1,698,1,74.0,175,0
65,1,0,551,32,0.69,1.19,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.47,0.11,0.53,0.0,0.0,0.0,0.0,0.94,1.04,3.88,1.88,1.31,0.69,0.06,-99.18,7.2,19.4,6.88,19.16,1,598,0,697,0,68.0,133,0
